id,station_cd,name,name_bracket,name_kana,location,pref_cd,distance_gynecology,distance_pediatrics,distance_kindergarten,distance_nursery_school,distance_outside,distance_pediatric_dentistry,distance_otolaryngology,distance_dermatology,distance_learning,distance_primary_school,distance_ocular,distance_restaurant,is_disabled,created_at,deleted_at
7005,21083,広瀬通,広瀬通,ﾋﾛｾﾄﾞｵﾘ,POINT(140.8755 38.26289),4,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7006,29312,仙台,仙台(地下鉄),ｾﾝﾀﾞｲ,POINT(140.8799 38.25964),4,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7007,20982,五橋,五橋,ｲﾂﾂﾊﾞｼ,POINT(140.8811 38.25178),4,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7008,20973,愛宕橋,愛宕橋,ｱﾀｺﾞﾊﾞｼ,POINT(140.8817 38.24739),4,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7009,21007,河原町,河原町(宮城県),ｶﾜﾗﾏﾁ,POINT(140.8877 38.24103),4,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7010,21064,長町一丁目,長町一丁目,ﾅｶﾞﾏﾁｲｯﾁｮｳﾒ,POINT(140.8874 38.23431),4,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7011,21065,長町南,長町南,ﾅｶﾞﾏﾁﾐﾅﾐ,POINT(140.8764 38.22461),4,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7012,21059,富沢,富沢,ﾄﾐｻﾞﾜ,POINT(140.8706 38.21409),4,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7013,29044,市役所前,市役所前(千葉県),ｼﾔｸｼｮﾏｴ,POINT(140.108 35.60728),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7014,29262,栄町,栄町(千葉県),ｻｶｴﾁｮｳ,POINT(140.1185 35.61283),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7015,29263,葭川公園,葭川公園,ﾖｼｶﾜｺｳｴﾝ,POINT(140.1199 35.60881),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7016,29264,県庁前,県庁前(千葉県),ｹﾝﾁｮｳﾏｴ,POINT(140.1222 35.60353),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7017,22362,千葉公園,千葉公園,ﾁﾊﾞｺｳｴﾝ,POINT(140.1179 35.61972),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7018,22305,作草部,作草部,ｻｸｻﾍﾞ,POINT(140.1153 35.62567),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7019,22371,天台,天台,ﾃﾝﾀﾞｲ,POINT(140.1128 35.63164),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7020,22181,穴川,穴川(千葉県),ｱﾅｶﾞﾜ,POINT(140.1119 35.63952),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7021,22339,スポーツセンター,スポーツセンター,ｽﾎﾟｰﾂｾﾝﾀｰ,POINT(140.1161 35.64327),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7022,22380,動物公園,動物公園,ﾄﾞｳﾌﾞﾂｺｳｴﾝ,POINT(140.1255 35.64269),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7023,22450,みつわ台,みつわ台,ﾐﾂﾜﾀﾞｲ,POINT(140.1349 35.63869),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7024,22307,桜木,桜木(千葉県),ｻｸﾗｷﾞ,POINT(140.161 35.63136),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7025,22219,小倉台,小倉台,ｵｸﾞﾗﾀﾞｲ,POINT(140.1719 35.62775),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7026,22359,千城台北,千城台北,ﾁｼﾛﾀﾞｲｷﾀ,POINT(140.1821 35.62753),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7027,22358,千城台,千城台,ﾁｼﾛﾀﾞｲ,POINT(140.1885 35.62239),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7028,23299,平沼橋,平沼橋,ﾋﾗﾇﾏﾊﾞｼ,POINT(139.6165 35.4599),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7029,23268,西横浜,西横浜,ﾆｼﾖｺﾊﾏ,POINT(139.6086 35.45354),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7030,23247,天王町,天王町,ﾃﾝﾉｳﾁｮｳ,POINT(139.6026 35.45396),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7031,23314,星川,星川,ﾎｼｶﾜ,POINT(139.5954 35.45807),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7032,23375,和田町,和田町,ﾜﾀﾞﾏﾁ,POINT(139.5866 35.46382),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7033,23121,上星川,上星川,ｶﾐﾎｼｶﾜ,POINT(139.5805 35.46726),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7034,23267,西谷,西谷,ﾆｼﾔ,POINT(139.5652 35.47804),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7035,23241,鶴ケ峰,鶴ケ峰,ﾂﾙｶﾞﾐﾈ,POINT(139.5502 35.47507),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7036,23310,二俣川,二俣川,ﾌﾀﾏﾀｶﾞﾜ,POINT(139.532 35.46332),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7037,23136,希望ケ丘,希望ケ丘,ｷﾎﾞｳｶﾞｵｶ,POINT(139.5137 35.46037),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7038,23329,三ツ境,三ツ境,ﾐﾂｷｮｳ,POINT(139.5026 35.46768),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7039,23218,瀬谷,瀬谷,ｾﾔ,POINT(139.4825 35.47029),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7040,23171,相模大塚,相模大塚,ｻｶﾞﾐｵｵﾂｶ,POINT(139.4413 35.47048),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7041,23176,さがみ野,さがみ野,ｻｶﾞﾐﾉ,POINT(139.4291 35.47153),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7042,23105,かしわ台,かしわ台,ｶｼﾜﾀﾞｲ,POINT(139.4161 35.46682),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7043,23336,南万騎が原,南万騎が原,ﾐﾅﾐﾏｷｶﾞﾊﾗ,POINT(139.5265 35.45248),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7044,23371,緑園都市,緑園都市,ﾘｮｸｴﾝﾄｼ,POINT(139.5215 35.43916),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7045,23361,弥生台,弥生台,ﾔﾖｲﾀﾞｲ,POINT(139.5067 35.42974),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7046,23070,いずみ野,いずみ野,ｲｽﾞﾐﾉ,POINT(139.4952 35.42943),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7047,23069,いずみ中央,いずみ中央,ｲｽﾞﾐﾁｭｳｵｳ,POINT(139.4871 35.41552),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7048,29256,ゆめが丘,ゆめが丘,ﾕﾒｶﾞｵｶ,POINT(139.4824 35.40563),14,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7049,22296,幸谷,幸谷,ｺｳﾔ,POINT(139.9199 35.82655),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7050,22297,小金城趾,小金城趾,ｺｶﾞﾈｼﾞｮｳｼ,POINT(139.917 35.836),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7051,22420,鰭ケ崎,鰭ケ崎,ﾋﾚｶﾞｻｷ,POINT(139.9111 35.84103),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7052,22430,平和台,平和台(千葉県),ﾍｲﾜﾀﾞｲ,POINT(139.9011 35.85116),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7053,22384,流山,流山,ﾅｶﾞﾚﾔﾏ,POINT(139.9018 35.85574),12,5000,5000,3000,3000,3000,5000,5000,5000,3000,3000,5000,0,0,2012/6/27 14:22,2017/7/6 9:36
7054,29232,上北台,上北台,ｶﾐｷﾀﾀﾞｲ,POINT(139.4158 35.74572),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7055,29233,桜街道,桜街道,ｻｸﾗｶｲﾄﾞｳ,POINT(139.4167 35.73878),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7056,29234,砂川七番,砂川七番,ｽﾅｶﾞﾜﾅﾅﾊﾞﾝ,POINT(139.4182 35.72322),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7057,29235,泉体育館,泉体育館,ｲｽﾞﾐﾀｲｲｸｶﾝ,POINT(139.4196 35.71878),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7058,29236,立飛,立飛,ﾀﾁﾋ,POINT(139.4171 35.71434),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7059,29237,高松,高松(東京都),ﾀｶﾏﾂ,POINT(139.4132 35.70989),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7060,29238,立川北,立川北,ﾀﾁｶﾜｷﾀ,POINT(139.4125 35.69947),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7061,29302,立川南,立川南,ﾀﾁｶﾜﾐﾅﾐ,POINT(139.4126 35.69628),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7062,29301,柴崎体育館,柴崎体育館,ｼﾊﾞｻｷﾀｲｲｸｶﾝ,POINT(139.4093 35.68981),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7063,29300,甲州街道,甲州街道,ｺｳｼｭｳｶｲﾄﾞｳ,POINT(139.4093 35.67823),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7064,29299,万願寺,万願寺,ﾏﾝｶﾞﾝｼﾞ,POINT(139.4201 35.67101),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7065,29298,程久保,程久保,ﾎﾄﾞｸﾎﾞ,POINT(139.411 35.65545),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7066,29297,中央大学・明星大学,中央大学・明星大学,ﾁｭｳｵｳﾀﾞｲｶﾞｸﾒｲｾｲﾀﾞｲｶﾞｸ,POINT(139.4082 35.64212),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7067,29296,大塚・帝京大学,大塚・帝京大学,ｵｵﾂｶﾃｲｷｮｳﾀﾞｲｶﾞｸ,POINT(139.4165 35.63684),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7068,29295,松が谷,松が谷,ﾏﾂｶﾞﾔ,POINT(139.4221 35.63184),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7069,29294,多摩センター,多摩センター,ﾀﾏｾﾝﾀｰ,POINT(139.4229 35.62379),13,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7070,23553,新金谷,新金谷,ｼﾝｶﾅﾔ,POINT(138.1377 34.82567),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7071,23576,代官町,代官町,ﾀﾞｲｶﾝﾁｮｳ,POINT(138.1262 34.83542),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7072,23613,日切,日切,ﾋｷﾞﾘ,POINT(138.1224 34.83942),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7073,23533,五和,五和,ｺﾞｶ,POINT(138.1207 34.84486),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7074,23507,神尾,神尾,ｶﾐｵ,POINT(138.1016 34.88297),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7075,23617,福用,福用,ﾌｸﾖｳ,POINT(138.0901 34.90188),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7076,23492,大和田,大和田(静岡県),ｵﾜﾀﾞ,POINT(138.0821 34.92107),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7077,23456,家山,家山,ｲｴﾔﾏ,POINT(138.0778 34.93996),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7078,23598,抜里,抜里,ﾇｸﾘ,POINT(138.0876 34.95343),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7079,23540,川根温泉笹間渡,川根温泉笹間渡,ｶﾜﾈｵﾝｾﾝｻｻﾏﾄﾞ,POINT(138.0861 34.96235),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7080,23580,地名,地名,ｼﾞﾅ,POINT(138.0872 34.98587),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7081,23543,塩郷,塩郷,ｼｵｺﾞｳ,POINT(138.0906 34.99762),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7082,23549,下泉,下泉,ｼﾓｲｽﾞﾐ,POINT(138.0901 35.0222),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7083,23574,田野口,田野口,ﾀﾉｸﾁ,POINT(138.0954 35.05128),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7084,23566,駿河徳山,駿河徳山,ｽﾙｶﾞﾄｸﾔﾏ,POINT(138.1106 35.07467),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7085,23448,青部,青部,ｱｵﾍﾞ,POINT(138.1155 35.08958),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7086,23535,崎平,崎平,ｻｷﾀﾞｲﾗ,POINT(138.1272 35.09158),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7087,23570,千頭,千頭,ｾﾝｽﾞ,POINT(138.1366 35.10775),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7088,23513,川根両国,川根両国,ｶﾜﾈﾘｮｳｺﾞｸ,POINT(138.1405 35.11669),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7089,23541,沢間,沢間,ｻﾜﾏ,POINT(138.134 35.12452),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7090,23588,土本,土本,ﾄﾞﾓﾄ,POINT(138.1391 35.13588),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7091,23512,川根小山,川根小山,ｶﾜﾈｺﾔﾏ,POINT(138.141 35.14155),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7092,23494,奥泉,奥泉,ｵｸｲｽﾞﾐ,POINT(138.1476 35.1496),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7093,23453,アプトいちしろ,アプトいちしろ,ｱﾌﾟﾄｲﾁｼﾛ,POINT(138.145 35.16702),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7094,23589,長島ダム,長島ダム,ﾅｶﾞｼﾏﾀﾞﾑ,POINT(138.1582 35.16716),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7095,23616,ひらんだ,ひらんだ,ﾋﾗﾝﾀﾞ,POINT(138.1688 35.16402),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7096,23495,奥大井湖上,奥大井湖上,ｵｸｵｵｲｺｼﾞｮｳ,POINT(138.1811 35.16835),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7097,23568,接岨峡温泉,接岨峡温泉,ｾｯｿｷｮｳｵﾝｾﾝ,POINT(138.1853 35.17879),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7098,23499,尾盛,尾盛,ｵﾓﾘ,POINT(138.1745 35.1921),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7099,23514,閑蔵,閑蔵,ｶﾝｿﾞｳ,POINT(138.1943 35.19171),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7100,23457,井川,井川,ｲｶﾜ,POINT(138.2211 35.21232),22,10000,10000,5000,5000,5000,10000,10000,10000,5000,5000,10000,0,0,2012/6/27 14:22,2017/7/6 9:36
7101,29175,大阪空港,大阪空港(大阪モノレール),ｵｵｻｶｸｳｺｳ,POINT(135.442 34.79144),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7102,25972,柴原,柴原,ｼﾊﾞﾊﾗ,POINT(135.4586 34.80041),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7103,25957,少路,少路,ｼｮｳｼﾞ,POINT(135.4753 34.80427),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7104,26005,千里中央,千里中央(大阪モノレール),ｾﾝﾘﾁｭｳｵｳ,POINT(135.4952 34.80741),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7105,26230,山田,山田(大阪モノレール),ﾔﾏﾀﾞ,POINT(135.5155 34.8056),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7106,26135,万博記念公園,万博記念公園,ﾊﾞﾝﾊﾟｸｷﾈﾝｺｳｴﾝ,POINT(135.5302 34.80685),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7107,25835,宇野辺,宇野辺,ｳﾉﾍﾞ,POINT(135.5544 34.80816),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7108,26205,南茨木,南茨木(大阪モノレール),ﾐﾅﾐｲﾊﾞﾗｷ,POINT(135.5647 34.80324),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7109,29188,沢良宜,沢良宜,ｻﾜﾗｷﾞ,POINT(135.5652 34.79241),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7110,29189,摂津,摂津,ｾｯﾂ,POINT(135.5611 34.77991),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7111,29190,南摂津,南摂津,ﾐﾅﾐｾｯﾂ,POINT(135.5686 34.76547),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7112,26040,大日,大日,ﾀﾞｲﾆﾁ,POINT(135.5782 34.7495),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7113,29225,公園東口,公園東口,ｺｳｴﾝﾋｶﾞｼｸﾞﾁ,POINT(135.5394 34.81046),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7114,29226,阪大病院前,阪大病院前,ﾊﾝﾀﾞｲﾋﾞｮｳｲﾝﾏｴ,POINT(135.5297 34.81852),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7115,29586,豊川,豊川(大阪府),ﾄﾖｶﾜ,POINT(135.5269 34.83463),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7116,29587,彩都西,彩都西,ｻｲﾄﾆｼ,POINT(135.5227 34.85518),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7117,25850,江坂,江坂,ｴｻｶ,POINT(135.4969 34.75861),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7118,26147,東三国,東三国,ﾋｶﾞｼﾐｸﾆ,POINT(135.4985 34.74133),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7119,26108,西中島南方,西中島南方,ﾆｼﾅｶｼﾞﾏﾐﾅﾐｶﾞﾀ,POINT(135.4986 34.72669),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7120,26085,中津,中津(大阪市営),ﾅｶﾂ,POINT(135.4969 34.71103),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7121,29089,梅田,梅田(大阪市営),ｳﾒﾀﾞ,POINT(135.4977 34.70284),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7122,26182,本町,本町,ﾎﾝﾏﾁ,POINT(135.4989 34.68242),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7123,25981,心斎橋,心斎橋,ｼﾝｻｲﾊﾞｼ,POINT(135.5003 34.67467),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7124,29090,なんば,なんば,ﾅﾝﾊﾞ,POINT(135.4989 34.66631),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7125,26039,大国町,大国町,ﾀﾞｲｺｸﾁｮｳ,POINT(135.498 34.65628),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7126,26081,動物園前,動物園前,ﾄﾞｳﾌﾞﾂｴﾝﾏｴ,POINT(135.5039 34.64854),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7127,25961,昭和町,昭和町(大阪府),ｼｮｳﾜﾁｮｳ,POINT(135.5166 34.63284),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
7128,26106,西田辺,西田辺,ﾆｼﾀﾅﾍﾞ,POINT(135.515 34.62151),27,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,3000,0,0,2012/6/27 14:22,2017/7/6 9:36
